life_at_0_0,life_at_0_1,life_at_0_2,life_at_0_3,life_at_0_4,life_at_1_0,life_at_1_1,life_at_1_2,life_at_1_3,life_at_1_4,life_at_2_0,life_at_2_1,life_at_2_2,life_at_2_3,life_at_2_4,life_at_3_0,life_at_3_1,life_at_3_2,life_at_3_3,life_at_3_4,life_at_4_0,life_at_4_1,life_at_4_2,life_at_4_3,life_at_4_4,num_alive,ideal_neighbors_heuristic,max_neighbors_heuristic,min_neighbors_heuristic,life_span_class
False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,21,5,125,0.008,0
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,False,False,True,20,8,110,0.00909090909090909,2
True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,6,6,31,0.03225806451612903,0
True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,21,5,120,0.008333333333333333,0
False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,True,True,True,False,17,9,102,0.00980392156862745,2
True,True,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,10,9,57,0.017543859649122806,0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,4,5,21,0.047619047619047616,0
False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,True,True,False,True,True,False,False,False,True,False,10,10,62,0.016129032258064516,0
False,True,False,False,True,False,True,True,True,True,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,13,11,82,0.012195121951219513,0
False,False,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,9,14,55,0.01818181818181818,1
True,False,False,False,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,False,False,True,True,False,False,13,16,81,0.012345679012345678,0
True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,True,False,True,True,False,True,True,False,True,True,18,11,97,0.010309278350515464,2
False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,False,True,11,17,60,0.016666666666666666,0
True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,23,6,128,0.0078125,0
False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,10,12,62,0.016129032258064516,0
True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,23,4,128,0.0078125,0
True,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,False,True,17,12,97,0.010309278350515464,2
False,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,17,9,97,0.010309278350515464,0
False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,6,23,0.043478260869565216,0
True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,20,10,114,0.008771929824561403,2
True,False,True,True,False,True,True,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,True,True,False,13,10,75,0.013333333333333334,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3,2,15,0.06666666666666667,0
False,True,False,False,True,True,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,14,11,78,0.01282051282051282,0
True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,True,9,9,50,0.02,2
True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,True,False,12,16,65,0.015384615384615385,0
True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,7,9,34,0.029411764705882353,0
True,False,True,False,False,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,15,8,87,0.011494252873563218,0
False,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,17,9,107,0.009345794392523364,2
False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,8,12,39,0.02564102564102564,2
True,True,True,True,False,True,True,True,False,True,True,False,True,True,False,True,False,True,True,True,False,True,True,False,True,18,11,104,0.009615384615384616,0
True,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,True,14,11,82,0.012195121951219513,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,0,13,0.07692307692307693,0
True,True,True,False,True,False,True,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,19,9,105,0.009523809523809525,2
False,True,True,False,True,True,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,12,10,73,0.0136986301369863,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,5,4,19,0.05263157894736842,0
False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,6,11,34,0.029411764705882353,2
True,True,False,False,True,False,True,False,True,False,True,True,False,True,True,True,False,True,False,False,True,False,True,True,True,15,11,82,0.012195121951219513,2
True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,False,9,15,45,0.022222222222222223,2
True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,22,6,125,0.008,0
False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,22,4,130,0.007692307692307693,0
True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,True,True,True,False,False,True,False,True,False,False,14,9,85,0.011764705882352941,0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,True,True,19,7,110,0.00909090909090909,0
False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,7,13,45,0.022222222222222223,0
False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,5,10,31,0.03225806451612903,2
False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,9,13,50,0.02,0
True,True,True,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,12,13,70,0.014285714285714285,1
True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,5,8,24,0.041666666666666664,0
False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,5,10,34,0.029411764705882353,2
False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,6,13,42,0.023809523809523808,1
False,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True,False,9,13,55,0.01818181818181818,1
False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,19,6,116,0.008620689655172414,0
False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,10,12,55,0.01818181818181818,1
True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,10,21,53,0.018867924528301886,0
True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,True,True,12,13,60,0.016666666666666666,0
True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,18,10,100,0.01,2
False,False,True,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,10,11,63,0.015873015873015872,1
False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,8,11,50,0.02,0
True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,5,8,27,0.037037037037037035,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,8,0.125,0
True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,True,False,False,True,True,15,11,84,0.011904761904761904,0
False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,7,11,41,0.024390243902439025,2
True,True,False,True,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,True,False,True,False,False,False,13,14,78,0.01282051282051282,1
False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,8,14,50,0.02,2
True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,11,16,47,0.02127659574468085,2
True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,False,True,False,True,False,True,True,True,True,19,7,107,0.009345794392523364,0
True,False,True,False,False,True,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,11,13,65,0.015384615384615385,0
True,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,17,10,105,0.009523809523809525,0
False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,14,12,83,0.012048192771084338,2
False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,False,15,9,94,0.010638297872340425,2
False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,2,15,0.06666666666666667,0
True,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,18,5,103,0.009708737864077669,0
True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,19,9,107,0.009345794392523364,2
True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,False,True,13,13,68,0.014705882352941176,2
True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,True,False,True,False,True,True,True,False,True,17,10,92,0.010869565217391304,0
True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,False,False,True,True,True,False,False,16,10,92,0.010869565217391304,0
True,True,True,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,True,True,False,False,True,False,True,15,12,89,0.011235955056179775,0
True,False,False,True,False,False,True,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,True,12,10,77,0.012987012987012988,2
True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,21,6,124,0.008064516129032258,0
True,True,False,False,True,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,14,13,81,0.012345679012345678,0
False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,11,19,60,0.016666666666666666,2
False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,11,10,68,0.014705882352941176,0
False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,10,11,55,0.01818181818181818,0
False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6,10,39,0.02564102564102564,2
False,False,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,False,False,True,True,True,False,False,False,14,12,78,0.01282051282051282,2
False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,8,10,44,0.022727272727272728,2
False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,10,17,57,0.017543859649122806,1
True,True,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,True,11,12,67,0.014925373134328358,0
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2,4,16,0.0625,0
False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,True,False,True,False,True,False,False,10,11,60,0.016666666666666666,0
True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,22,5,128,0.0078125,0
True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,True,True,18,7,107,0.009345794392523364,0
False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,6,12,37,0.02702702702702703,2
True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,17,12,96,0.010416666666666666,2
True,False,True,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,True,True,True,True,14,12,79,0.012658227848101266,1
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2,0,11,0.09090909090909091,0
True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,20,6,116,0.008620689655172414,0
True,True,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,True,12,13,63,0.015873015873015872,2
False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,18,10,106,0.009433962264150943,0
False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,8,15,49,0.02040816326530612,0
False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,5,6,26,0.038461538461538464,0
True,False,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,20,9,107,0.009345794392523364,0
True,True,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,11,15,62,0.016129032258064516,2
True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,22,6,126,0.007936507936507936,0
True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,6,8,29,0.034482758620689655,0
True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,True,False,True,True,False,True,True,False,True,17,11,94,0.010638297872340425,2
False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,7,23,0.043478260869565216,0
True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False,True,True,19,5,113,0.008849557522123894,0
True,True,False,True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,17,9,97,0.010309278350515464,2
False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,4,24,0.041666666666666664,0
False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,7,12,42,0.023809523809523808,2
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,0,8,0.125,0
False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,6,9,32,0.03125,0
True,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,9,9,47,0.02127659574468085,2
False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,3,13,0.07692307692307693,0
True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,True,13,13,73,0.0136986301369863,0
False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,True,17,9,97,0.010309278350515464,0
True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,22,4,126,0.007936507936507936,0
True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,False,True,17,12,96,0.010416666666666666,2
False,False,True,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,True,True,False,11,14,65,0.015384615384615385,1
False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,22,4,133,0.007518796992481203,0
True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,16,9,93,0.010752688172043012,2
False,True,False,True,True,False,True,True,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,True,False,14,17,86,0.011627906976744186,2
False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,5,9,31,0.03225806451612903,0
True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,True,10,14,49,0.02040816326530612,0
False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,5,136,0.007352941176470588,0
False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,True,10,10,61,0.01639344262295082,0
False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,True,True,False,True,False,False,True,11,11,60,0.016666666666666666,1
True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,15,8,89,0.011235955056179775,0
False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,8,15,44,0.022727272727272728,0
True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,False,False,True,18,10,100,0.01,2
False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,7,15,44,0.022727272727272728,2
True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,7,11,45,0.022222222222222223,0
False,False,True,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,15,12,91,0.01098901098901099,2
True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,True,True,13,12,73,0.0136986301369863,0
True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,True,True,False,True,True,19,7,105,0.009523809523809525,2
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,22,5,123,0.008130081300813009,0
False,False,True,True,False,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,17,10,104,0.009615384615384616,0
False,True,True,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,11,11,61,0.01639344262295082,2
True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,False,False,True,True,False,False,True,True,True,False,16,9,94,0.010638297872340425,0
False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,6,10,34,0.029411764705882353,0
False,True,True,True,True,False,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,18,7,104,0.009615384615384616,0
True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,True,True,True,True,False,True,True,True,15,11,84,0.011904761904761904,2
False,True,False,True,False,False,True,True,True,True,False,False,False,True,True,True,True,False,True,False,True,False,True,True,False,14,13,86,0.011627906976744186,0
False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,9,13,47,0.02127659574468085,2
True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,7,24,0.041666666666666664,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,24,4,139,0.007194244604316547,0
False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,4,7,24,0.041666666666666664,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,23,4,134,0.007462686567164179,0
True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,7,10,37,0.02702702702702703,2
False,True,False,False,True,True,True,True,False,True,True,True,True,False,False,False,False,True,True,False,True,False,True,False,False,13,11,79,0.012658227848101266,0
False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,6,12,39,0.02564102564102564,1
False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True,True,False,True,17,9,96,0.010416666666666666,0
True,True,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,9,11,44,0.022727272727272728,2
False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,7,14,44,0.022727272727272728,1
True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,11,7,58,0.017241379310344827,0
True,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False,False,True,False,True,True,False,False,True,False,13,13,76,0.013157894736842105,2
False,True,True,False,False,True,True,False,True,True,False,True,True,False,True,False,True,True,True,True,True,False,True,True,True,17,9,102,0.00980392156862745,0
True,True,True,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,19,8,113,0.008849557522123894,2
True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,True,True,True,True,17,8,91,0.01098901098901099,0
False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,5,10,31,0.03225806451612903,2
True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,7,10,43,0.023255813953488372,2
True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,8,10,47,0.02127659574468085,1
False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,5,9,31,0.03225806451612903,0
True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,21,6,123,0.008130081300813009,0
False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,4,9,26,0.038461538461538464,0
False,False,False,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,8,15,45,0.022222222222222223,0
False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,5,9,31,0.03225806451612903,0
False,True,True,False,False,False,True,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,True,False,13,14,75,0.013333333333333334,1
False,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,True,False,True,16,8,92,0.010869565217391304,0
False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,17,11,104,0.009615384615384616,0
True,False,True,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,True,13,15,79,0.012658227848101266,1
False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,4,9,29,0.034482758620689655,2
True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,21,4,124,0.008064516129032258,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,22,5,131,0.007633587786259542,0
True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,21,5,120,0.008333333333333333,0
True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,8,16,45,0.022222222222222223,0
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,True,False,False,False,True,7,11,46,0.021739130434782608,2
False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,5,11,31,0.03225806451612903,0
False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,17,9,99,0.010101010101010102,0
False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,6,14,40,0.025,2
True,True,True,False,False,True,True,False,True,True,True,False,True,True,True,False,True,False,True,True,False,True,False,False,False,15,13,91,0.01098901098901099,1
False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,0,13,0.07692307692307693,0
True,True,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,12,12,63,0.015873015873015872,0
False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,4,13,0.07692307692307693,0
False,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,9,17,52,0.019230769230769232,0
True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,9,15,52,0.019230769230769232,2
False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,8,13,44,0.022727272727272728,2
True,False,True,True,False,True,False,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,True,18,7,107,0.009345794392523364,0
False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,21,6,123,0.008130081300813009,2
True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,9,11,48,0.020833333333333332,0
True,True,True,False,False,True,False,True,True,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,True,16,10,89,0.011235955056179775,1
True,False,True,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,True,False,False,False,12,9,74,0.013513513513513514,0
False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,7,13,40,0.025,2
True,False,True,True,True,False,True,True,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,19,5,108,0.009259259259259259,0
True,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,12,18,68,0.014705882352941176,0
True,True,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True,False,17,9,94,0.010638297872340425,0
True,True,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,True,True,19,9,104,0.009615384615384616,2
True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,12,12,68,0.014705882352941176,2
True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,19,10,102,0.00980392156862745,0
False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,13,0.07692307692307693,0
False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,9,13,47,0.02127659574468085,1
False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,True,True,False,True,False,False,False,9,10,60,0.016666666666666666,0
False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,7,10,42,0.023809523809523808,2
True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,20,8,107,0.009345794392523364,0
False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,False,9,13,54,0.018518518518518517,1
False,True,False,True,True,False,False,True,False,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,14,13,78,0.01282051282051282,0
